date,home_team,away_team,home_score,away_score,tournament,neutral,year,home_elo,away_elo,elo_diff,result
1922-11-12,Uruguay,Argentina,1.0,0.0,Copa Lipton,False,1922,1996.0,1891.0,105.0,home_win
1922-11-19,Switzerland,Netherlands,5.0,0.0,Friendly,False,1922,1600.0,1812.0,-212.0,home_win
1922-12-10,Uruguay,Argentina,1.0,0.0,Copa Premio Honor Uruguayo,False,1922,1996.0,1891.0,105.0,home_win
1922-12-17,Argentina,Uruguay,2.0,2.0,Copa Newton,False,1922,1891.0,1996.0,-105.0,draw
1922-12-17,Portugal,Spain,1.0,2.0,Friendly,False,1922,1694.0,2034.0,-340.0,away_win
1923-01-21,Switzerland,Austria,2.0,0.0,Friendly,False,1923,1598.0,1805.0,-207.0,home_win
1923-01-28,Spain,France,3.0,0.0,Friendly,False,1923,2027.0,1560.0,467.0,home_win
1923-02-04,Belgium,Spain,1.0,0.0,Friendly,False,1923,1897.0,2027.0,-130.0,home_win
1923-02-25,Belgium,France,4.0,1.0,Friendly,False,1923,1897.0,1560.0,337.0,home_win
1923-03-19,England,Belgium,6.0,1.0,Friendly,False,1923,1904.0,1897.0,7.0,home_win
1923-04-02,Netherlands,France,8.0,1.0,Friendly,False,1923,1820.0,1560.0,260.0,home_win
1923-04-14,Scotland,England,2.0,2.0,British Home Championship,False,1923,1943.0,1904.0,39.0,draw
1923-04-22,France,Switzerland,2.0,2.0,Friendly,False,1923,1560.0,1598.0,-38.0,draw
1923-04-29,Netherlands,Belgium,1.0,1.0,Friendly,False,1923,1820.0,1897.0,-77.0,draw
1923-05-10,France,England,1.0,4.0,Friendly,False,1923,1560.0,1904.0,-344.0,away_win
1923-05-10,Germany,Netherlands,0.0,0.0,Friendly,False,1923,1661.0,1820.0,-159.0,draw
1923-05-20,Argentina,Paraguay,0.0,2.0,Copa Chevallier Boutell,False,1923,1903.0,1767.0,136.0,away_win
1923-05-21,Sweden,England,2.0,4.0,Friendly,False,1923,1665.0,1904.0,-239.0,away_win
1923-05-24,Sweden,England,1.0,3.0,Friendly,False,1923,1665.0,1904.0,-239.0,away_win
1923-05-25,Argentina,Paraguay,1.0,0.0,Copa Chevallier Boutell,False,1923,1903.0,1767.0,136.0,home_win
1923-06-03,Switzerland,Germany,1.0,2.0,Friendly,False,1923,1598.0,1661.0,-63.0,away_win
1923-06-09,Australia,New Zealand,2.0,1.0,Soccer Ashes,False,1923,1562.0,1572.0,-10.0,home_win
1923-06-10,Sweden,Austria,4.0,2.0,Friendly,False,1923,1665.0,1805.0,-140.0,home_win
1923-06-16,Australia,New Zealand,2.0,3.0,Soccer Ashes,False,1923,1562.0,1572.0,-10.0,away_win
1923-06-21,Norway,Switzerland,2.0,2.0,Friendly,False,1923,1614.0,1598.0,16.0,draw
1923-06-24,Argentina,Uruguay,0.0,0.0,Copa Lipton,False,1923,1903.0,1999.0,-96.0,draw
1923-06-29,Sweden,Germany,2.0,1.0,Friendly,False,1923,1665.0,1661.0,4.0,home_win
1923-06-30,Australia,New Zealand,1.0,4.0,Soccer Ashes,False,1923,1562.0,1572.0,-10.0,away_win
1923-07-15,Argentina,Uruguay,2.0,2.0,Friendly,False,1923,1903.0,1999.0,-96.0,draw
1923-07-22,Uruguay,Argentina,2.0,2.0,Copa Premio Honor Uruguayo,False,1923,1999.0,1903.0,96.0,draw
1923-09-16,Norway,Sweden,2.0,3.0,Friendly,False,1923,1614.0,1665.0,-51.0,away_win
1923-09-30,Uruguay,Argentina,0.0,2.0,Copa Premio Honor Uruguayo,False,1923,1999.0,1903.0,96.0,away_win
1923-10-28,France,Norway,0.0,2.0,Friendly,False,1923,1560.0,1614.0,-54.0,away_win
1923-10-29,Argentina,Paraguay,4.0,3.0,Copa América,True,1923,1903.0,1767.0,136.0,home_win
1923-11-01,Belgium,England,2.0,2.0,Friendly,False,1923,1897.0,1904.0,-7.0,draw
1923-11-04,Germany,Norway,1.0,0.0,Friendly,False,1923,1661.0,1614.0,47.0,home_win
1923-11-04,Uruguay,Paraguay,2.0,0.0,Copa América,False,1923,1999.0,1767.0,232.0,home_win
1923-11-11,Brazil,Paraguay,0.0,1.0,Copa América,True,1923,1869.0,1767.0,102.0,away_win
1923-11-18,Argentina,Brazil,2.0,1.0,Copa América,True,1923,1903.0,1869.0,34.0,home_win
1923-11-22,Brazil,Paraguay,2.0,0.0,Friendly,True,1923,1869.0,1767.0,102.0,home_win
1923-11-25,Netherlands,Switzerland,4.0,1.0,Friendly,False,1923,1820.0,1598.0,222.0,home_win
1923-11-25,Uruguay,Brazil,2.0,1.0,Copa América,False,1923,1999.0,1869.0,130.0,home_win
1923-12-02,Argentina,Brazil,0.0,2.0,Friendly,False,1923,1903.0,1869.0,34.0,away_win
1923-12-02,Uruguay,Argentina,2.0,0.0,Copa América,False,1923,1999.0,1903.0,96.0,home_win
1923-12-09,Argentina,Brazil,2.0,0.0,Copa Roca,False,1923,1903.0,1869.0,34.0,home_win
1923-12-16,Spain,Portugal,3.0,0.0,Friendly,False,1923,2027.0,1691.0,336.0,home_win
1924-01-13,France,Belgium,2.0,0.0,Friendly,False,1924,1563.0,1776.0,-213.0,home_win
1924-01-13,Germany,Austria,4.0,3.0,Friendly,False,1924,1671.0,1842.0,-171.0,home_win
1924-03-23,Netherlands,Belgium,1.0,1.0,Friendly,False,1924,1790.0,1776.0,14.0,draw
1924-03-23,Switzerland,France,3.0,0.0,Friendly,False,1924,1775.0,1563.0,212.0,home_win
1924-04-12,England,Scotland,1.0,1.0,British Home Championship,False,1924,1902.0,1912.0,-10.0,draw
1924-04-21,Netherlands,Germany,0.0,1.0,Friendly,False,1924,1790.0,1671.0,119.0,away_win
1924-04-27,Belgium,Netherlands,1.0,1.0,Friendly,False,1924,1776.0,1790.0,-14.0,draw
1924-05-15,Paraguay,Argentina,1.0,3.0,Copa Chevallier Boutell,False,1924,1777.0,1954.0,-177.0,away_win
1924-05-17,France,England,1.0,3.0,Friendly,False,1924,1563.0,1902.0,-339.0,away_win
1924-05-18,Paraguay,Argentina,2.0,1.0,Copa Chevallier Boutell,False,1924,1777.0,1954.0,-177.0,home_win
1924-05-25,Argentina,Uruguay,4.0,0.0,Copa Newton,False,1924,1954.0,2032.0,-78.0,home_win
1924-05-25,Uruguay,Argentina,2.0,0.0,Copa Lipton,False,1924,2032.0,1954.0,78.0,home_win
1924-05-29,Sweden,Belgium,8.0,1.0,Olympic Games,True,1924,1891.0,1776.0,115.0,home_win
1924-05-29,Uruguay,United States,3.0,0.0,Olympic Games,True,1924,2032.0,1689.0,343.0,home_win
1924-06-01,France,Uruguay,1.0,5.0,Olympic Games,False,1924,1563.0,2032.0,-469.0,away_win
1924-06-01,Sweden,Egypt,5.0,0.0,Olympic Games,True,1924,1891.0,1692.0,199.0,home_win
1924-06-05,Switzerland,Sweden,2.0,1.0,Olympic Games,True,1924,1775.0,1891.0,-116.0,home_win
1924-06-06,Uruguay,Netherlands,2.0,1.0,Olympic Games,True,1924,2032.0,1790.0,242.0,home_win
1924-06-07,Australia,Canada,3.0,2.0,Friendly,False,1924,1559.0,1603.0,-44.0,home_win
1924-06-08,Sweden,Netherlands,1.0,1.0,Olympic Games,True,1924,1891.0,1790.0,101.0,draw
1924-06-09,Sweden,Netherlands,3.0,1.0,Olympic Games,True,1924,1891.0,1790.0,101.0,home_win
1924-06-09,Uruguay,Switzerland,3.0,0.0,Olympic Games,True,1924,2032.0,1775.0,257.0,home_win
1924-06-14,Australia,Canada,0.0,1.0,Friendly,False,1924,1559.0,1603.0,-44.0,away_win
1924-06-15,Norway,Germany,0.0,2.0,Friendly,False,1924,1566.0,1671.0,-105.0,away_win
1924-06-22,Austria,Egypt,3.0,1.0,Friendly,False,1924,1842.0,1692.0,150.0,home_win
1924-06-23,Australia,Canada,4.0,1.0,Friendly,False,1924,1559.0,1603.0,-44.0,home_win
1924-06-28,Australia,Canada,0.0,0.0,Friendly,False,1924,1559.0,1603.0,-44.0,draw
1924-06-29,Sweden,Egypt,5.0,0.0,Friendly,False,1924,1891.0,1692.0,199.0,home_win
1924-07-12,Australia,Canada,1.0,4.0,Friendly,False,1924,1559.0,1603.0,-44.0,away_win
1924-07-26,Australia,Canada,1.0,0.0,Friendly,False,1924,1559.0,1603.0,-44.0,home_win
1924-08-31,Germany,Sweden,1.0,4.0,Friendly,False,1924,1671.0,1891.0,-220.0,away_win
1924-09-21,Sweden,Norway,6.0,1.0,Nordic Championship,False,1924,1891.0,1566.0,325.0,home_win
1924-09-21,Uruguay,Argentina,1.0,1.0,Friendly,False,1924,2032.0,1954.0,78.0,draw
1924-10-02,Argentina,Uruguay,2.0,1.0,Friendly,False,1924,1954.0,2032.0,-78.0,home_win
1924-10-12,Argentina,Paraguay,0.0,0.0,Copa América,True,1924,1954.0,1777.0,177.0,draw
1924-10-26,Uruguay,Paraguay,3.0,1.0,Copa América,False,1924,2032.0,1777.0,255.0,home_win
1924-11-02,Netherlands,South Africa,2.0,1.0,Friendly,False,1924,1790.0,1769.0,21.0,home_win
1924-11-02,Uruguay,Argentina,0.0,0.0,Copa América,False,1924,2032.0,1954.0,78.0,draw
1924-11-09,Austria,Sweden,1.0,1.0,Friendly,False,1924,1842.0,1891.0,-49.0,draw
1924-11-11,Belgium,France,3.0,0.0,Friendly,False,1924,1776.0,1563.0,213.0,home_win
1924-12-08,England,Belgium,4.0,0.0,Friendly,False,1924,1902.0,1776.0,126.0,home_win
1924-12-14,Germany,Switzerland,1.0,1.0,Friendly,False,1924,1671.0,1775.0,-104.0,draw
1924-12-21,Spain,Austria,2.0,1.0,Friendly,False,1924,1972.0,1842.0,130.0,home_win
1925-03-15,Belgium,Netherlands,0.0,1.0,Friendly,False,1925,1761.0,1824.0,-63.0,away_win
1925-03-22,Austria,Switzerland,2.0,0.0,Friendly,False,1925,1866.0,1746.0,120.0,home_win
1925-03-29,Netherlands,Germany,2.0,1.0,Friendly,False,1925,1824.0,1707.0,117.0,home_win
1925-04-04,Scotland,England,2.0,0.0,British Home Championship,False,1925,1987.0,1925.0,62.0,home_win
1925-04-19,France,Austria,0.0,4.0,Friendly,False,1925,1541.0,1866.0,-325.0,away_win
1925-04-19,Switzerland,Netherlands,4.0,1.0,Friendly,False,1925,1746.0,1824.0,-78.0,home_win
1925-05-03,Netherlands,Belgium,5.0,0.0,Friendly,False,1925,1824.0,1761.0,63.0,home_win
1925-05-21,France,England,2.0,3.0,Friendly,False,1925,1541.0,1925.0,-384.0,away_win
1925-05-24,Switzerland,Belgium,0.0,0.0,Friendly,False,1925,1746.0,1761.0,-15.0,draw
1925-06-01,Switzerland,Spain,0.0,3.0,Friendly,False,1925,1746.0,2012.0,-266.0,away_win
1925-06-21,Sweden,Germany,1.0,0.0,Friendly,False,1925,1883.0,1707.0,176.0,home_win
1925-06-27,Canada,United States,1.0,0.0,Friendly,False,1925,1602.0,1690.0,-88.0,home_win
1925-07-05,Sweden,Austria,2.0,4.0,Friendly,False,1925,1883.0,1866.0,17.0,away_win
1925-07-09,Argentina,Paraguay,1.0,1.0,Copa Chevallier Boutell,False,1925,1989.0,1754.0,235.0,draw
1925-07-12,Argentina,Paraguay,1.0,1.0,Copa Chevallier Boutell,False,1925,1989.0,1754.0,235.0,draw
1925-07-14,Uruguay,Paraguay,0.0,1.0,Friendly,False,1925,1966.0,1754.0,212.0,away_win
1925-07-18,Uruguay,Paraguay,0.0,1.0,Friendly,False,1925,1966.0,1754.0,212.0,away_win
1925-08-15,Paraguay,Uruguay,1.0,0.0,Friendly,False,1925,1754.0,1966.0,-212.0,home_win
1925-08-19,Paraguay,Uruguay,0.0,1.0,Friendly,False,1925,1754.0,1966.0,-212.0,away_win
1925-08-23,Norway,Sweden,3.0,7.0,Nordic Championship,False,1925,1554.0,1883.0,-329.0,away_win
1925-08-23,Paraguay,Uruguay,0.0,0.0,Friendly,False,1925,1754.0,1966.0,-212.0,draw
1925-09-27,Austria,Spain,0.0,1.0,Friendly,False,1925,1866.0,2012.0,-146.0,away_win
1925-10-25,Switzerland,Germany,0.0,4.0,Friendly,False,1925,1746.0,1707.0,39.0,away_win
1925-11-08,Switzerland,Austria,2.0,0.0,Friendly,False,1925,1746.0,1866.0,-120.0,home_win
1925-11-08,United States,Canada,6.0,1.0,Friendly,False,1925,1690.0,1602.0,88.0,home_win
1925-11-29,Argentina,Paraguay,2.0,0.0,Copa América,False,1925,1989.0,1754.0,235.0,home_win
1925-12-06,Brazil,Paraguay,5.0,2.0,Copa América,True,1925,1923.0,1754.0,169.0,home_win
1925-12-13,Argentina,Brazil,4.0,1.0,Copa América,False,1925,1989.0,1923.0,66.0,home_win
1925-12-13,Belgium,Austria,3.0,4.0,Friendly,False,1925,1761.0,1866.0,-105.0,away_win
1925-12-17,Brazil,Paraguay,3.0,1.0,Copa América,True,1925,1923.0,1754.0,169.0,home_win
1925-12-20,Argentina,Paraguay,3.0,1.0,Copa América,False,1925,1989.0,1754.0,235.0,home_win
1925-12-25,Argentina,Brazil,2.0,2.0,Copa América,False,1925,1989.0,1923.0,66.0,draw
1926-01-24,Haiti,Curaçao,1.0,1.0,Friendly,False,1926,1280.0,1569.0,-289.0,draw
1926-01-31,Haiti,Curaçao,0.0,1.0,Friendly,False,1926,1280.0,1569.0,-289.0,away_win
1926-02-07,Haiti,Curaçao,2.0,1.0,Friendly,False,1926,1280.0,1569.0,-289.0,home_win
1926-02-14,Haiti,Curaçao,2.0,2.0,Friendly,False,1926,1280.0,1569.0,-289.0,draw
1926-03-14,Belgium,Netherlands,1.0,1.0,Friendly,False,1926,1722.0,1768.0,-46.0,draw
1926-03-28,Netherlands,Switzerland,5.0,0.0,Friendly,False,1926,1768.0,1735.0,33.0,home_win
1926-04-11,France,Belgium,4.0,3.0,Friendly,False,1926,1597.0,1722.0,-125.0,home_win
1926-04-17,England,Scotland,0.0,1.0,British Home Championship,False,1926,1855.0,2021.0,-166.0,away_win
1926-04-18,France,Portugal,4.0,2.0,Friendly,False,1926,1597.0,1676.0,-79.0,home_win
1926-04-18,Germany,Netherlands,4.0,2.0,Friendly,False,1926,1726.0,1768.0,-42.0,home_win
1926-04-25,France,Switzerland,1.0,0.0,Friendly,False,1926,1597.0,1735.0,-138.0,home_win
1926-05-02,Netherlands,Belgium,1.0,5.0,Friendly,False,1926,1768.0,1722.0,46.0,away_win
1926-05-24,Belgium,England,3.0,5.0,Friendly,False,1926,1722.0,1855.0,-133.0,away_win
1926-05-29,Argentina,Paraguay,2.0,1.0,Copa Chevallier Boutell,False,1926,1956.0,1647.0,309.0,home_win
1926-05-30,Austria,France,4.0,1.0,Friendly,False,1926,1913.0,1597.0,316.0,home_win
1926-06-03,Argentina,Paraguay,2.0,1.0,Copa Chevallier Boutell,False,1926,1956.0,1647.0,309.0,home_win
1926-06-09,Sweden,Norway,3.0,2.0,Nordic Championship,False,1926,1820.0,1566.0,254.0,home_win
1926-06-20,Belgium,France,2.0,2.0,Friendly,False,1926,1722.0,1597.0,125.0,draw
1926-06-20,Germany,Sweden,3.0,3.0,Friendly,False,1926,1726.0,1820.0,-94.0,draw
1926-10-10,Austria,Switzerland,7.0,1.0,Friendly,False,1926,1913.0,1735.0,178.0,home_win
1926-10-20,Argentina,Paraguay,8.0,0.0,Copa América,True,1926,1956.0,1647.0,309.0,home_win
1926-10-24,Argentina,Uruguay,0.0,2.0,Copa América,True,1926,1956.0,2032.0,-76.0,away_win
1926-10-31,Netherlands,Germany,2.0,3.0,Friendly,False,1926,1768.0,1726.0,42.0,away_win
1926-11-01,Paraguay,Uruguay,1.0,6.0,Copa América,True,1926,1647.0,2032.0,-385.0,away_win
1926-11-06,United States,Canada,6.0,2.0,Friendly,False,1926,1699.0,1593.0,106.0,home_win
1926-11-07,Austria,Sweden,3.0,1.0,Friendly,False,1926,1913.0,1820.0,93.0,home_win
1926-12-12,Germany,Switzerland,2.0,3.0,Friendly,False,1926,1726.0,1735.0,-9.0,away_win
1927-03-13,Belgium,Netherlands,2.0,0.0,Friendly,False,1927,1689.0,1772.0,-83.0,home_win
1927-03-16,Portugal,France,4.0,0.0,Friendly,False,1927,1678.0,1568.0,110.0,home_win
1927-04-02,Scotland,England,1.0,2.0,British Home Championship,False,1927,1992.0,1846.0,146.0,away_win
1927-04-03,Belgium,Sweden,2.0,1.0,Friendly,False,1927,1689.0,1828.0,-139.0,home_win
1927-04-17,Spain,Switzerland,1.0,0.0,Friendly,False,1927,2003.0,1698.0,305.0,home_win
1927-05-01,Netherlands,Belgium,3.0,2.0,Friendly,False,1927,1772.0,1689.0,83.0,home_win
1927-05-11,Belgium,England,1.0,9.0,Friendly,False,1927,1689.0,1846.0,-157.0,away_win
1927-05-22,Austria,Belgium,4.0,1.0,Friendly,False,1927,1898.0,1689.0,209.0,home_win
1927-05-22,France,Spain,1.0,4.0,Friendly,False,1927,1568.0,2003.0,-435.0,away_win
1927-05-26,France,England,0.0,6.0,Friendly,False,1927,1568.0,1846.0,-278.0,away_win
1927-05-29,Switzerland,Austria,1.0,4.0,Friendly,False,1927,1698.0,1898.0,-200.0,away_win
1927-06-25,New Zealand,Canada,2.0,2.0,Friendly,False,1927,1546.0,1619.0,-73.0,draw
1927-06-26,Norway,Sweden,3.0,5.0,Nordic Championship,False,1927,1545.0,1828.0,-283.0,away_win
1927-07-02,New Zealand,Canada,1.0,2.0,Friendly,False,1927,1546.0,1619.0,-73.0,away_win
1927-07-09,New Zealand,Canada,1.0,0.0,Friendly,False,1927,1546.0,1619.0,-73.0,home_win
1927-07-14,Uruguay,Argentina,0.0,1.0,Copa Newton,False,1927,2012.0,2007.0,5.0,away_win
1927-07-23,New Zealand,Canada,1.0,4.0,Friendly,False,1927,1546.0,1619.0,-73.0,away_win
1927-08-30,Argentina,Uruguay,0.0,1.0,Copa Lipton,False,1927,2007.0,2012.0,-5.0,away_win
1927-09-04,Sweden,Belgium,7.0,0.0,Friendly,False,1927,1828.0,1689.0,139.0,home_win
1927-10-23,Germany,Norway,6.0,2.0,Friendly,False,1927,1725.0,1545.0,180.0,home_win
1927-11-06,Switzerland,Sweden,2.0,2.0,Friendly,False,1927,1698.0,1828.0,-130.0,draw
1927-11-13,Netherlands,Sweden,1.0,0.0,Friendly,False,1927,1772.0,1828.0,-56.0,home_win
1927-11-20,Argentina,Uruguay,3.0,2.0,Copa América,True,1927,2007.0,2012.0,-5.0,home_win
1927-11-20,Germany,Netherlands,2.0,2.0,Friendly,False,1927,1725.0,1772.0,-47.0,draw
1928-01-08,Belgium,Austria,1.0,2.0,Friendly,False,1928,1652.0,1924.0,-272.0,away_win
1928-01-08,Portugal,Spain,2.0,2.0,Friendly,False,1928,1716.0,1901.0,-185.0,draw
1928-03-11,Netherlands,Belgium,1.0,1.0,Friendly,False,1928,1720.0,1652.0,68.0,draw
1928-03-11,Switzerland,France,4.0,3.0,Friendly,False,1928,1616.0,1545.0,71.0,home_win
1928-03-31,England,Scotland,1.0,5.0,British Home Championship,False,1928,1868.0,2001.0,-133.0,away_win
1928-04-01,Belgium,Netherlands,1.0,0.0,Friendly,False,1928,1652.0,1720.0,-68.0,home_win
1928-04-01,Portugal,Argentina,0.0,0.0,Friendly,False,1928,1716.0,2047.0,-331.0,draw
1928-04-15,France,Belgium,2.0,3.0,Friendly,False,1928,1545.0,1652.0,-107.0,away_win
1928-04-15,Switzerland,Germany,2.0,3.0,Friendly,False,1928,1616.0,1777.0,-161.0,away_win
1928-04-29,France,Portugal,1.0,1.0,Friendly,False,1928,1545.0,1716.0,-171.0,draw
1928-05-06,Switzerland,Netherlands,2.0,1.0,Friendly,False,1928,1616.0,1720.0,-104.0,home_win
1928-05-17,France,England,1.0,5.0,Friendly,False,1928,1545.0,1868.0,-323.0,away_win
1928-05-19,Belgium,England,1.0,3.0,Friendly,False,1928,1652.0,1868.0,-216.0,away_win
1928-05-28,Germany,Switzerland,4.0,0.0,Olympic Games,True,1928,1777.0,1616.0,161.0,home_win
1928-05-28,Egypt,Turkey,7.0,1.0,Olympic Games,True,1928,1698.0,1433.0,265.0,home_win
1928-05-29,Argentina,United States,11.0,2.0,Olympic Games,True,1928,2047.0,1672.0,375.0,home_win
1928-05-30,Spain,Mexico,7.0,1.0,Olympic Games,True,1928,1901.0,1613.0,288.0,home_win
1928-05-30,Netherlands,Uruguay,0.0,2.0,Olympic Games,False,1928,1720.0,2053.0,-333.0,away_win
1928-06-02,Argentina,Belgium,6.0,3.0,Olympic Games,True,1928,2047.0,1652.0,395.0,home_win
1928-06-03,Uruguay,Germany,4.0,1.0,Olympic Games,True,1928,2053.0,1777.0,276.0,home_win
1928-06-04,Egypt,Portugal,2.0,1.0,Olympic Games,True,1928,1698.0,1716.0,-18.0,home_win
1928-06-05,Netherlands,Belgium,3.0,1.0,Olympic Games,False,1928,1720.0,1652.0,68.0,home_win
1928-06-06,Argentina,Egypt,6.0,0.0,Olympic Games,True,1928,2047.0,1698.0,349.0,home_win
1928-06-07,Sweden,Norway,6.0,1.0,Nordic Championship,False,1928,1814.0,1546.0,268.0,home_win
1928-06-10,Uruguay,Argentina,1.0,1.0,Olympic Games,True,1928,2053.0,2047.0,6.0,draw
1928-06-13,Uruguay,Argentina,2.0,1.0,Olympic Games,True,1928,2053.0,2047.0,6.0,home_win
1928-06-14,Netherlands,Egypt,1.0,2.0,Friendly,False,1928,1720.0,1698.0,22.0,away_win
1928-07-29,Sweden,Austria,2.0,3.0,Friendly,False,1928,1814.0,1924.0,-110.0,away_win
1928-08-15,Paraguay,Uruguay,3.0,1.0,Friendly,False,1928,1681.0,2053.0,-372.0,home_win
1928-08-19,Paraguay,Uruguay,1.0,1.0,Friendly,False,1928,1681.0,2053.0,-372.0,draw
1928-08-30,Argentina,Uruguay,1.0,0.0,Copa Newton,False,1928,2047.0,2053.0,-6.0,home_win
1928-09-21,Uruguay,Argentina,2.0,2.0,Copa Lipton,False,1928,2053.0,2047.0,6.0,draw
1928-09-23,Norway,Germany,0.0,2.0,Friendly,False,1928,1546.0,1777.0,-231.0,away_win
1928-09-30,Sweden,Germany,2.0,0.0,Friendly,False,1928,1814.0,1777.0,37.0,home_win
1928-10-28,Austria,Switzerland,2.0,0.0,Central European International Cup,False,1928,1924.0,1616.0,308.0,home_win
1928-11-04,Netherlands,Belgium,1.0,1.0,Friendly,False,1928,1720.0,1652.0,68.0,draw
1929-02-10,Germany,Switzerland,7.0,1.0,Friendly,False,1929,1821.0,1557.0,264.0,home_win
1929-03-17,Netherlands,Switzerland,3.0,2.0,Friendly,False,1929,1670.0,1557.0,113.0,home_win
1929-03-17,Spain,Portugal,5.0,0.0,Friendly,False,1929,1917.0,1688.0,229.0,home_win
1929-03-24,France,Portugal,2.0,0.0,Friendly,False,1929,1547.0,1688.0,-141.0,home_win
1929-04-13,Scotland,England,1.0,0.0,British Home Championship,False,1929,2054.0,1956.0,98.0,home_win
1929-04-14,Spain,France,8.0,1.0,Friendly,False,1929,1917.0,1547.0,370.0,home_win
1929-05-05,Belgium,Netherlands,3.0,1.0,Friendly,False,1929,1648.0,1670.0,-22.0,home_win
1929-05-09,France,England,1.0,4.0,Friendly,False,1929,1547.0,1956.0,-409.0,away_win
1929-05-11,Belgium,England,1.0,5.0,Friendly,False,1929,1648.0,1956.0,-308.0,away_win
1929-05-15,Spain,England,4.0,3.0,Friendly,False,1929,1917.0,1956.0,-39.0,home_win
1929-05-26,Belgium,France,4.0,1.0,Friendly,False,1929,1648.0,1547.0,101.0,home_win
1929-05-26,Norway,Scotland,3.0,7.0,Friendly,False,1929,1646.0,2054.0,-408.0,away_win
1929-06-01,Germany,Scotland,1.0,1.0,Friendly,False,1929,1821.0,2054.0,-233.0,draw
1929-06-04,Netherlands,Scotland,0.0,2.0,Friendly,False,1929,1670.0,2054.0,-384.0,away_win
1929-06-09,Sweden,Netherlands,6.0,2.0,Friendly,False,1929,1807.0,1670.0,137.0,home_win
1929-06-12,Norway,Netherlands,4.0,4.0,Friendly,False,1929,1646.0,1670.0,-24.0,draw
1929-06-16,Argentina,Uruguay,2.0,0.0,Friendly,False,1929,2081.0,1960.0,121.0,home_win
1929-06-16,Uruguay,Argentina,1.0,1.0,Friendly,False,1929,1960.0,2081.0,-121.0,draw
1929-06-23,Germany,Sweden,3.0,0.0,Friendly,False,1929,1821.0,1807.0,14.0,home_win
1929-09-20,Uruguay,Argentina,2.0,1.0,Copa Newton,False,1929,1960.0,2081.0,-121.0,home_win
1929-09-28,Argentina,Uruguay,0.0,0.0,Copa Lipton,False,1929,2081.0,1960.0,121.0,draw
1929-09-29,Norway,Sweden,2.0,1.0,Nordic Championship,False,1929,1646.0,1807.0,-161.0,home_win
1929-10-27,Switzerland,Austria,1.0,3.0,Central European International Cup,False,1929,1557.0,1955.0,-398.0,away_win
1929-11-01,Paraguay,Uruguay,3.0,0.0,Copa América,True,1929,1777.0,1960.0,-183.0,home_win
1929-11-03,Netherlands,Norway,1.0,4.0,Friendly,False,1929,1670.0,1646.0,24.0,away_win
1929-11-10,Argentina,Paraguay,4.0,1.0,Copa América,False,1929,2081.0,1777.0,304.0,home_win
1929-11-17,Argentina,Uruguay,2.0,0.0,Copa América,False,1929,2081.0,1960.0,121.0,home_win
1930-02-23,Portugal,France,2.0,0.0,Friendly,False,1930,1692.0,1573.0,119.0,home_win
1930-03-23,France,Switzerland,3.0,3.0,Friendly,False,1930,1573.0,1557.0,16.0,draw
1930-04-05,England,Scotland,5.0,2.0,British Home Championship,False,1930,2017.0,2010.0,7.0,home_win
1930-04-13,France,Belgium,1.0,6.0,Friendly,False,1930,1573.0,1604.0,-31.0,away_win
1930-05-04,Netherlands,Belgium,2.0,2.0,Friendly,False,1930,1615.0,1604.0,11.0,draw
1930-05-04,Switzerland,Germany,0.0,5.0,Friendly,False,1930,1557.0,1814.0,-257.0,away_win
1930-05-10,Germany,England,3.0,3.0,Friendly,False,1930,1814.0,2017.0,-203.0,draw
1930-05-14,Austria,England,0.0,0.0,Friendly,False,1930,1932.0,2017.0,-85.0,draw
1930-05-18,Belgium,Netherlands,3.0,1.0,Friendly,False,1930,1604.0,1615.0,-11.0,home_win
1930-05-18,France,Scotland,0.0,2.0,Friendly,False,1930,1573.0,2010.0,-437.0,away_win
1930-05-25,Argentina,Uruguay,1.0,1.0,Copa Newton,False,1930,2060.0,2034.0,26.0,draw
1930-05-25,Belgium,France,1.0,2.0,Friendly,False,1930,1604.0,1573.0,31.0,away_win
1930-06-08,Belgium,Portugal,2.0,1.0,Friendly,False,1930,1604.0,1692.0,-88.0,home_win
1930-06-15,Sweden,Switzerland,1.0,0.0,Friendly,False,1930,1761.0,1557.0,204.0,home_win
1930-06-19,Norway,Switzerland,3.0,0.0,Friendly,False,1930,1676.0,1557.0,119.0,home_win
1930-07-06,Sweden,Norway,6.0,3.0,Nordic Championship,False,1930,1761.0,1676.0,85.0,home_win
1930-07-13,Belgium,United States,0.0,3.0,FIFA World Cup,True,1930,1604.0,1761.0,-157.0,away_win
1930-07-13,France,Mexico,4.0,1.0,FIFA World Cup,True,1930,1573.0,1498.0,75.0,home_win
1930-07-15,Argentina,France,1.0,0.0,FIFA World Cup,True,1930,2060.0,1573.0,487.0,home_win
1930-07-17,Paraguay,United States,0.0,3.0,FIFA World Cup,True,1930,1737.0,1761.0,-24.0,away_win
1930-07-19,Argentina,Mexico,6.0,3.0,FIFA World Cup,True,1930,2060.0,1498.0,562.0,home_win
1930-07-20,Belgium,Paraguay,0.0,1.0,FIFA World Cup,True,1930,1604.0,1737.0,-133.0,away_win
1930-07-26,Argentina,United States,6.0,1.0,FIFA World Cup,True,1930,2060.0,1761.0,299.0,home_win
